timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
69877,31.42,-0.298706,-0.242798,-0.611816,-15.258789,-20.446777,-46.020508,0.722838,52.619279
69897,47.22,-0.315796,-0.263062,-0.560425,-2.929688,-17.517090,-52.001953,0.694985,54.951202
69917,69.09,-0.288330,-0.319336,-0.551514,2.136230,-12.512207,-58.410645,0.699483,59.773926
69937,94.78,-0.308105,-0.411743,-0.570435,1.892090,-2.990723,-68.176270,0.768021,68.268061
69957,110.51,-0.320679,-0.484863,-0.580688,-11.047363,4.089355,-72.082520,0.821661,73.038734
69977,126.51,-0.324707,-0.493286,-0.619263,-33.508301,11.535645,-74.035645,0.855717,82.080168
69997,142.54,-0.354492,-0.526245,-0.652588,-27.832031,14.465332,-74.462891,0.910203,80.799690
70017,175.21,-0.481689,-0.542603,-0.644409,-13.183594,16.662598,-75.195312,0.970415,78.139518
70037,189.35,-0.398438,-0.634155,-0.745361,-2.380371,14.831543,-74.096680,1.056631,75.603960
70057,205.50,-0.447510,-0.644043,-0.815918,-7.324219,14.038086,-71.960449,1.131715,73.681872
70077,233.87,-0.504883,-0.698364,-0.863159,-8.422852,13.671875,-69.580078,1.219698,71.409046
70097,255.25,-0.513062,-0.658447,-0.929199,-6.958008,12.695312,-68.481445,1.249078,69.994951
70117,271.54,-0.528931,-0.664307,-0.948364,-13.305664,10.131836,-63.415527,1.272975,65.583717
70137,285.03,-0.491821,-0.621216,-0.928223,-20.019531,5.798340,-62.377930,1.220408,65.767838
70157,315.52,-0.497314,-0.560669,-0.924194,-20.080566,1.037598,-63.720703,1.189877,66.817915
70177,332.59,-0.451050,-0.485352,-0.844727,-14.221191,-2.197266,-69.824219,1.073580,71.291597
70197,348.26,-0.466309,-0.463989,-0.814331,-15.075684,-2.014160,-74.523926,1.046836,76.060164
70217,364.05,-0.456909,-0.478271,-0.791260,-41.137695,2.075195,-81.420898,1.031311,91.246803
70237,379.95,-0.457031,-0.400513,-0.628662,-57.067871,8.117676,-85.693359,0.874359,103.276282
70257,411.47,-0.414551,-0.372681,-0.553467,-75.317383,15.563965,-87.768555,0.785537,116.697319
70277,427.48,-0.388672,-0.478027,-0.691650,-102.844238,30.334473,-88.806152,0.926259,139.225178
70297,443.23,-0.541504,-0.541626,-0.961548,-96.435547,35.766602,-85.266113,1.229292,133.601551
70317,474.78,-0.629761,-0.879272,-1.587402,-67.260742,13.366699,-53.405762,1.920824,86.918649
70337,490.50,-0.572021,-1.067871,-1.963501,-22.766113,-12.756348,-27.526855,2.307140,37.930833
70357,506.23,-0.633545,-1.167114,-2.225220,70.190430,-64.208984,10.192871,2.591358,95.673323
70377,524.03,-0.769531,-1.352295,-2.515137,100.952148,-100.524902,32.287598,2.957498,146.079024
70397,553.86,-0.866577,-1.273193,-2.563110,61.828613,-137.023926,53.283691,2.990236,159.491333
70417,569.63,-1.036011,-0.615601,-2.262085,1.098633,-188.171387,78.063965,2.563067,203.724472
