timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
263661,35.01,0.554199,-0.056885,-0.656250,-10.986328,102.355957,0.427246,0.860835,102.944761
263681,47.78,0.548950,-0.050537,-0.963867,-57.373047,87.097168,-2.624512,1.110378,104.328669
263701,71.84,0.661621,0.001587,-1.243652,-52.795410,68.786621,-4.394531,1.408693,86.823191
263721,95.19,0.681396,0.000854,-1.279175,-36.560059,49.133301,-4.760742,1.449341,61.427875
263741,110.93,0.694214,-0.055176,-1.197510,-2.502441,20.874023,-3.112793,1.385282,21.252683
263761,126.73,0.712158,-0.065552,-1.060425,2.014160,5.920410,-1.220703,1.279049,6.371673
263781,142.53,0.750122,-0.027954,-0.827271,-0.427246,-3.967285,0.671387,1.117068,4.046313
263801,174.01,0.771729,0.005615,-0.717896,3.173828,-4.882812,0.305176,1.054026,5.831653
263821,189.74,0.774658,0.005615,-0.623657,5.126953,-1.647949,-0.549316,0.994523,5.413237
263841,205.49,0.772949,0.021729,-0.548950,-0.732422,3.234863,-1.708984,0.948298,3.731141
263861,221.25,0.760132,0.013550,-0.508423,-5.737305,9.399414,-3.723145,0.914592,11.624434
263881,252.75,0.774414,-0.006958,-0.533691,-13.122559,20.690918,-6.774902,0.940528,25.420758
263901,272.28,0.738281,-0.020996,-0.592163,-19.165039,26.855469,-6.958008,0.946656,33.718375
263921,284.38,0.706299,-0.030151,-0.653687,-11.596680,29.785156,-5.859375,0.962846,32.495704
263941,300.09,0.700073,-0.092407,-0.735596,-2.868652,28.564453,-4.760742,1.019678,29.100203
263961,331.63,0.697510,-0.090210,-0.771729,-2.075195,25.512695,-3.784180,1.044137,25.875163
263981,347.38,0.667358,-0.091675,-0.794434,-3.662109,20.141602,-2.563477,1.041584,20.631689
264001,373.81,0.664795,-0.092896,-0.811035,0.366211,16.479492,-2.746582,1.052787,16.710819
264021,394.64,0.665039,-0.090454,-0.802124,-6.469727,12.573242,-3.540039,1.045879,14.576545
264041,410.40,0.688477,-0.057007,-0.786011,-11.047363,11.352539,-4.211426,1.046452,16.390866
264061,426.12,0.694458,-0.061523,-0.781494,-6.286621,9.338379,-6.774902,1.047277,13.138730
264081,441.88,0.695923,-0.119751,-0.783813,5.432129,5.737305,-7.629395,1.054994,10.983276
264101,473.30,0.698120,-0.139404,-0.765503,3.356934,3.479004,-7.812500,1.045371,9.187362
264121,489.04,0.691772,-0.143433,-0.700195,-3.967285,0.610352,-7.141113,0.994684,8.191909
264141,504.81,0.704712,-0.170532,-0.642578,-2.746582,-0.061035,-6.713867,0.968817,7.254202
264161,520.59,0.705688,-0.186890,-0.610840,2.319336,2.624512,-5.249023,0.951866,6.310280
264181,552.07,0.706421,-0.198486,-0.615112,2.197266,5.981445,-3.295898,0.957492,7.174163
264201,572.41,0.670166,-0.190186,-0.639038,6.530762,9.216309,-1.464844,0.945337,11.390213
264221,583.50,0.671387,-0.222290,-0.709595,22.827148,12.145996,0.366211,1.001847,25.859970
264241,614.95,0.652100,-0.237793,-0.785522,21.118164,14.099121,1.281738,1.048249,25.424495
264261,630.70,0.653320,-0.243652,-0.853394,4.211426,14.282227,-0.061035,1.102032,14.890327
264281,646.51,0.689697,-0.207520,-0.912476,-13.671875,11.779785,-0.183105,1.162479,18.047632
264301,672.43,0.698486,-0.079468,-0.794434,-29.785156,8.300781,0.976562,1.060812,30.935613
264321,693.73,0.678589,-0.128418,-0.965698,14.221191,6.042480,-1.647949,1.187243,15.539292
264341,709.49,0.565552,-0.172485,-1.060547,25.207520,1.770020,-1.953125,1.214232,25.344954
264361,725.22,0.659302,-0.242065,-1.177368,1.281738,0.244141,-0.183105,1.370938,1.317568
264381,740.97,0.649292,-0.194092,-1.263062,5.249023,-2.441406,-1.586914,1.433379,6.002583
264401,772.49,0.715698,-0.165771,-1.432861,13.488770,-7.446289,-2.746582,1.610216,15.650490
264421,788.29,0.631836,-0.134521,-1.711060,9.460449,-12.817383,-3.784180,1.828944,16.373925
264441,804.05,0.664795,-0.136597,-1.859985,9.582520,-26.672363,-2.441406,1.979938,28.446443
264461,835.51,0.763550,-0.054199,-1.895630,21.789551,-52.734375,-0.549316,2.044348,57.061376
264481,851.24,0.760010,-0.133179,-1.889282,35.278320,-69.091797,3.356934,2.040769,77.649889
264501,872.60,0.750488,-0.042725,-1.783813,39.184570,-92.102051,12.939453,1.935729,100.923970
264521,882.69,0.718262,0.018677,-1.466675,61.523438,-106.872559,19.592285,1.633213,124.862864
264541,914.04,0.669556,0.065063,-1.272339,104.736328,-122.070312,20.996094,1.439230,162.208802
264561,929.95,0.596191,0.030029,-1.007446,130.493164,-131.774902,18.310547,1.171023,186.355485
264581,945.73,0.564331,0.142212,-0.765625,122.375488,-136.596680,13.000488,0.961704,183.857080
264601,972.87,0.596680,0.156250,-0.491699,131.103516,-140.808105,-0.305176,0.788802,192.393211
264621,993.16,0.631348,0.089478,-0.302246,139.282227,-135.498047,-12.512207,0.705662,194.719836
264641,1014.25,0.717651,0.065918,-0.134277,122.314453,-129.882812,-28.137207,0.733075,180.615816
264661,1025.37,0.630615,-0.020752,0.024780,62.622070,-122.619629,-33.996582,0.631443,141.819832
264681,1041.25,0.599976,-0.071045,0.147583,36.376953,-118.713379,-37.353516,0.621932,129.658915
264701,1072.80,0.581299,0.017822,0.369263,21.179199,-112.365723,-38.208008,0.688898,120.558973
264721,1092.00,0.676270,-0.118774,0.409790,12.390137,-108.215332,-30.700684,0.799610,113.166274
264741,1104.56,0.688965,-0.155029,0.474731,14.709473,-95.703125,-12.451172,0.850927,97.624220
264761,1120.33,0.648193,-0.067627,0.557373,47.241211,-85.449219,-0.610352,0.857550,97.640532
264781,1151.84,0.538574,-0.090210,0.425415,91.674805,-76.843262,7.019043,0.692227,119.826640
