timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
303732,16.13,0.657593,-0.139404,-0.733276,-8.544922,14.221191,-4.760742,0.994764,17.260436
303753,47.84,0.657837,-0.151855,-0.720825,-8.850098,13.488770,-6.042480,0.987623,17.227382
303773,63.64,0.671265,-0.174805,-0.701904,-0.610352,12.634277,-5.615234,0.986824,13.839377
303793,79.31,0.670288,-0.184692,-0.705566,6.225586,12.329102,-4.638672,0.990566,14.569899
303813,111.20,0.672363,-0.196533,-0.715820,2.685547,12.634277,-3.112793,1.001547,13.286332
303833,127.15,0.687744,-0.177002,-0.737427,-3.540039,12.451172,-2.807617,1.023777,13.245613
303853,142.87,0.685181,-0.164917,-0.749268,-4.638672,11.840820,-3.234863,1.028626,13.121991
303873,158.51,0.681519,-0.191895,-0.756348,0.427246,9.948730,-3.906250,1.036027,10.696661
303893,190.22,0.685059,-0.203735,-0.741821,2.624512,8.239746,-3.417969,1.030103,9.298601
303913,205.96,0.679199,-0.216919,-0.711182,0.488281,6.103516,-2.258301,1.007048,6.526197
303933,221.69,0.664795,-0.215576,-0.661011,0.427246,5.859375,-2.258301,0.961957,6.294024
303953,237.48,0.668701,-0.218262,-0.635620,-2.685547,6.652832,-2.502441,0.948057,7.598325
303973,268.97,0.692017,-0.186279,-0.614258,-12.268066,10.253906,-2.441406,0.943875,16.174316
303993,289.89,0.688354,-0.133545,-0.647217,-15.380859,12.634277,-2.136230,0.954230,20.018973
304013,310.44,0.700562,-0.047119,-0.710938,-17.700195,12.695312,-2.258301,0.999219,21.899036
304033,329.97,0.804932,0.016602,-0.734497,-27.160645,10.864258,-3.479004,1.089806,29.459059
304053,349.50,0.918091,0.002197,-0.752197,-30.090332,8.056641,-6.042480,1.186885,31.730886
304073,371.04,0.975708,-0.107666,-0.806885,-1.770020,3.845215,-5.737305,1.270693,7.129889
304093,378.80,0.978516,-0.195679,-0.866455,1.220703,-0.244141,-1.770020,1.321562,2.163952
304113,410.38,0.984985,-0.035400,-0.705444,0.366211,-2.685547,7.995605,1.212065,8.442510
304133,430.57,0.920776,-0.077759,-0.871948,39.062500,-6.408691,10.925293,1.270500,41.064733
304153,441.56,0.887939,-0.077271,-0.966553,74.157715,-7.019043,6.774902,1.314774,74.796610
304173,459.28,0.831299,-0.130859,-1.100830,55.786133,-6.591797,8.666992,1.385644,56.838905
304193,491.09,0.917480,0.013306,-1.033081,47.912598,-8.789062,11.352539,1.381739,50.017445
304213,504.99,1.068481,0.109497,-1.248779,89.965820,-14.892578,0.061035,1.647147,91.190139
304233,520.78,1.031982,0.088135,-1.661621,95.336914,-21.911621,-11.535645,1.957994,98.500342
304253,536.83,1.011597,0.035400,-1.979004,86.669922,-46.813965,-21.240234,2.222844,100.768895
304273,568.32,0.931641,-0.108032,-2.297241,87.036133,-78.735352,-19.165039,2.481319,118.919480
304293,584.31,0.844482,-0.078369,-2.168213,82.153320,-112.854004,-16.723633,2.328184,140.587603
304313,600.32,0.762573,-0.064941,-1.726929,69.763184,-153.930664,-18.310547,1.888920,169.990668
304333,616.09,0.693237,-0.082031,-1.376831,70.190430,-172.119141,-22.949219,1.543687,187.292183
304353,647.65,0.655151,-0.003906,-0.997925,59.387207,-183.044434,-27.709961,1.193772,194.422085
304373,663.45,0.600342,0.027588,-0.918701,47.180176,-181.640625,-27.893066,1.097808,189.729568
304393,679.17,0.512085,0.043335,-0.881348,62.622070,-178.527832,-30.273438,1.020237,191.599038
304413,710.67,0.370239,-0.074829,-0.723511,82.702637,-185.302734,-32.958984,0.816177,205.579970
304433,726.40,0.397461,-0.131226,-0.573242,82.580566,-197.326660,-37.719727,0.709790,217.209895
304453,742.14,0.404663,-0.016846,-0.157593,42.297363,-199.340820,-37.048340,0.434593,207.119311
304473,759.50,0.358521,0.037598,0.074341,35.461426,-195.739746,-32.409668,0.368072,201.548871
304493,789.85,0.318481,0.051636,0.192749,72.143555,-186.828613,-29.296875,0.375831,202.405361
304513,805.62,0.255981,-0.025513,0.311768,93.933105,-177.368164,-30.578613,0.404198,203.022032
