timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
188438,17.94,-0.185547,0.247681,0.785156,95.092773,-131.469727,22.216797,0.843945,163.769688
188458,33.77,0.038208,0.176392,0.853638,79.528809,-94.055176,2.563477,0.872509,123.198129
188478,49.74,-0.080688,0.171021,0.895996,49.133301,-33.386230,-11.596680,0.915733,60.524413
188498,81.69,0.203735,-0.232056,0.480957,41.870117,12.878418,-25.085449,0.571557,50.480096
188518,97.44,0.275513,-0.309326,-0.145752,58.471680,54.382324,-34.973145,0.439128,87.175084
188538,113.33,0.109253,-0.786377,-1.491089,62.133789,55.358887,-21.240234,1.689281,85.885748
188558,145.26,0.398193,-0.915894,-2.187012,53.466797,1.525879,3.540039,2.404254,53.605583
188578,161.30,0.354004,-0.775269,-2.162476,76.599121,-93.627930,37.536621,2.324362,126.659435
188598,177.10,0.066650,-0.296875,-1.346558,67.749023,-144.897461,48.706055,1.380505,167.204917
188618,201.91,0.105835,0.100952,-0.401489,58.471680,-171.447754,46.752930,0.427301,187.080480
188638,224.25,0.378052,0.472900,0.912964,27.099609,-154.235840,27.709961,1.095473,159.031208
188658,239.97,0.657593,0.533936,1.511719,26.123047,-104.370117,6.835938,1.732862,107.806609
188678,264.02,0.721924,0.535522,1.970947,43.762207,2.502441,-25.207520,2.166239,50.564929
188698,278.20,0.643555,0.244385,1.466675,56.274414,77.941895,-38.085938,1.620192,103.403517
188718,303.48,0.536499,-0.158936,0.427612,96.313477,151.184082,-46.752930,0.704233,185.253202
188738,322.56,0.388306,-0.727417,-1.637939,74.951172,170.349121,-29.479980,1.833784,188.429219
188758,335.12,0.573853,-0.843140,-2.485229,15.075684,126.831055,-1.708984,2.686365,127.735325
188778,351.08,0.713501,-0.571167,-2.594482,33.447266,19.897461,32.409668,2.750755,50.645978
188798,382.58,0.604248,-0.321045,-2.017700,39.367676,-44.250488,47.851562,2.130563,76.142574
188818,398.31,0.515381,0.013550,-1.029541,17.700195,-88.684082,51.391602,1.151415,104.015672
188838,414.05,0.583496,0.411011,0.216919,0.061035,-83.374023,43.457031,0.745957,94.019918
188858,429.80,0.642822,0.557861,0.794922,-14.404297,-52.246094,28.503418,1.164616,61.233838
188878,461.32,0.724854,0.507324,0.749146,-6.225586,19.836426,-4.272461,1.159314,21.224882
188898,477.12,0.595703,0.347046,0.312378,5.798340,70.495605,-26.855469,0.756890,75.660210
188918,492.97,0.567627,0.082520,-0.735718,-5.126953,92.956543,-41.564941,0.932894,101.955132
188938,524.44,0.578491,-0.262939,-1.198364,-18.127441,79.833984,-37.719727,1.356417,90.137933
188958,540.17,0.622070,-0.397583,-1.385010,-23.010254,54.748535,-28.930664,1.569489,66.059497
188978,562.16,0.617920,-0.350586,-1.198730,-35.705566,17.089844,-11.169434,1.393445,41.130360
188998,583.87,0.650879,-0.245361,-0.925293,-42.053223,1.647949,-2.441406,1.157589,42.156254
189018,603.19,0.649292,-0.090698,-0.577393,-25.146484,-1.525879,1.525879,0.873607,25.238904
189038,618.96,0.598633,-0.098267,-0.503052,-13.305664,2.136230,0.854492,0.788085,13.503123
189058,638.00,0.747070,-0.053101,-0.464844,-12.023926,13.427734,-2.807617,0.881484,18.241753
189078,650.56,0.693359,0.011597,-0.437012,-19.042969,21.850586,-6.713867,0.819671,29.751618
189098,682.91,0.672363,-0.006592,-0.502686,-9.521484,28.564453,-11.047363,0.839529,32.072276
189118,702.19,0.621582,-0.080200,-0.626465,2.319336,34.851074,-17.333984,0.886146,38.992867
189138,722.50,0.617676,-0.120483,-0.694458,-6.469727,35.339355,-19.470215,0.937183,40.863390
189158,738.25,0.599854,-0.135376,-0.697632,-31.433105,34.667969,-21.545410,0.929968,51.518083
189178,754.02,0.581665,-0.104858,-0.673706,-38.879395,35.278320,-22.399902,0.896219,57.078217
189198,773.36,0.583008,-0.121338,-0.683105,-32.104492,35.949707,-24.353027,0.906231,54.001387
189218,801.27,0.586182,-0.206543,-0.775269,-11.596680,35.034180,-28.076172,0.993635,46.369690
189238,817.05,0.555054,-0.268677,-0.850830,-10.498047,31.250000,-27.893066,1.050801,43.183268
189258,832.80,0.577026,-0.259766,-0.787354,-15.319824,21.240234,-25.268555,1.010130,36.391543
189278,864.33,0.539429,-0.399170,-0.888916,-14.160156,18.981934,-26.611328,1.113774,35.622838
189298,880.07,0.548950,-0.435547,-0.911743,-32.287598,15.625000,-24.414062,1.149923,43.389815
189319,895.80,0.594360,-0.481201,-0.855591,-54.870605,9.704590,-17.150879,1.147543,58.301930
189338,911.61,0.614014,-0.468628,-0.774658,-44.189453,8.239746,-13.183594,1.093947,46.844512
189358,943.13,0.628662,-0.403198,-0.755371,-10.803223,8.361816,-8.544922,1.062248,16.113512
189378,958.86,0.596069,-0.382690,-0.773804,2.319336,8.483887,-5.920410,1.049058,10.602212
