timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
216256,23.12,0.667847,-0.121094,-0.473511,15.319824,-51.696777,15.014648,0.827584,55.970470
216276,39.19,0.826904,0.027710,0.120850,7.812500,-36.132812,16.357422,0.836148,40.424999
216296,54.94,0.805054,0.075806,0.169800,0.976562,-9.399414,16.357422,0.826251,18.890948
216316,86.93,0.762207,0.172241,-0.129639,0.488281,25.085449,11.718750,0.792107,27.692008
216336,102.69,0.741699,0.190063,-0.405518,-0.732422,41.259766,7.751465,0.866422,41.987973
216356,118.43,0.713379,0.162109,-0.800781,-7.629395,41.809082,1.159668,1.084638,42.515313
216376,134.20,0.724243,0.030396,-1.010498,-6.286621,33.325195,-1.831055,1.243607,33.962376
216396,165.69,0.678467,0.053833,-1.024170,-30.822754,11.779785,-3.234863,1.229691,33.155238
216416,186.76,0.672607,0.022339,-0.924561,-11.169434,-1.708984,-6.042480,1.143552,12.813604
216436,203.89,0.692383,-0.029541,-0.735840,-6.347656,-9.765625,-6.713867,1.010805,13.443816
216456,213.96,0.727783,-0.086304,-0.545776,-3.356934,-8.117676,-6.042480,0.913777,10.661953
216476,247.59,0.728516,-0.150635,-0.501953,0.000000,-4.394531,-5.615234,0.897431,7.130411
216496,261.24,0.737671,-0.191406,-0.446655,-17.456055,5.859375,-3.662109,0.883343,18.773843
216516,277.01,0.765503,-0.063843,-0.414551,-23.742676,13.977051,-1.525879,0.872882,27.593494
216536,300.44,0.777954,-0.041870,-0.497803,-2.929688,20.141602,1.220703,0.924539,20.390127
216556,324.23,0.755127,-0.112183,-0.746826,27.038574,24.963379,5.920410,1.067966,37.273396
216576,340.06,0.760132,-0.082153,-0.879028,14.648438,22.521973,8.666992,1.165007,28.229997
216596,355.77,0.720093,-0.060791,-0.928345,-3.540039,9.704590,11.230469,1.176458,15.258911
216616,387.24,0.722534,0.026245,-0.844727,-0.732422,2.075195,10.681152,1.111894,10.905498
216636,405.01,0.696777,0.068726,-0.744141,-5.859375,-3.601074,7.019043,1.021747,9.826850
216656,419.09,0.669312,0.112061,-0.513184,-11.413574,-5.004883,2.807617,0.850819,12.775024
216676,434.86,0.683716,0.094971,-0.363525,-9.277344,-1.831055,-1.647949,0.780152,9.598834
216696,466.35,0.734009,0.070801,-0.245117,-14.648438,11.657715,-6.530762,0.777087,19.827503
216716,482.07,0.712524,0.007935,-0.346313,-5.737305,25.634766,-11.169434,0.792267,28.544949
216736,500.44,0.671387,-0.087769,-0.575195,-10.437012,37.170410,-14.587402,0.888433,41.271817
216756,513.51,0.669800,-0.157715,-0.861694,-14.343262,35.278320,-13.854980,1.102734,40.524678
216776,545.04,0.658813,-0.195557,-0.963257,-12.756348,28.930664,-11.230469,1.183276,33.553408
216796,560.85,0.657715,-0.183350,-0.964844,-13.366699,14.831543,-6.713867,1.182002,21.064646
216816,576.64,0.669556,-0.169678,-0.871948,-12.512207,6.958008,-4.821777,1.112380,15.106910
216836,608.10,0.680420,-0.177612,-0.779297,-8.361816,0.305176,-3.356934,1.049677,9.015659
216856,623.84,0.773804,-0.153687,-0.622925,-16.723633,-0.427246,-2.319336,1.005200,16.889102
216876,639.60,0.628296,-0.150635,-0.609375,-16.357422,-2.075195,-0.183105,0.888135,16.489549
216896,655.39,0.697388,-0.167603,-0.565918,4.638672,3.234863,-1.037598,0.913621,5.749628
216916,686.93,0.700317,-0.177979,-0.541382,-0.793457,10.925293,-1.159668,0.902893,11.015282
216936,707.31,0.667114,-0.116821,-0.604614,-15.502930,14.587402,-1.220703,0.907881,21.321896
216956,718.43,0.666870,-0.051636,-0.560913,-13.061523,14.282227,2.319336,0.872929,19.492683
216976,734.17,0.717407,-0.038330,-0.547607,16.784668,16.052246,3.906250,0.903336,23.551188
216996,765.70,0.682861,0.004883,-0.565063,42.480469,19.042969,1.281738,0.886352,46.571104
217016,787.15,0.664917,-0.029663,-0.607666,38.879395,23.193359,-1.770020,0.901251,45.306426
217036,807.22,0.681885,-0.045288,-0.661255,2.075195,29.174805,-4.455566,0.950934,29.585938
217056,829.06,0.674805,-0.025635,-0.689331,-10.192871,31.860352,-6.835938,0.964985,34.142447
217076,847.11,0.656616,-0.046021,-0.747681,0.000000,32.348633,-9.765625,0.996137,33.790553
217096,865.00,0.671875,-0.096680,-0.799194,4.577637,30.883789,-9.887695,1.048558,32.749499
217116,876.63,0.674927,-0.113892,-0.821655,4.516602,28.625488,-10.253906,1.069399,30.740216
217136,905.26,0.665405,-0.139038,-0.840454,-0.244141,25.146484,-10.314941,1.080953,27.180936
217156,927.71,0.652954,-0.184937,-0.851196,0.122070,22.705078,-9.765625,1.088616,24.716450
217176,942.13,0.650146,-0.214844,-0.845337,-4.028320,18.310547,-7.141113,1.087862,20.062377
217196,968.26,0.660278,-0.231323,-0.826782,-6.774902,15.686035,-4.943848,1.083073,17.787429
217216,988.20,0.639282,-0.237427,-0.807617,-2.197266,13.305664,-2.929688,1.057024,13.800425
217236,1008.27,0.636353,-0.230713,-0.789551,4.272461,11.535645,-0.366211,1.039982,12.306873
217256,1028.05,0.646973,-0.248169,-0.791626,4.516602,11.474609,1.647949,1.052061,12.441145
217276,1047.86,0.654297,-0.210815,-0.825073,-6.164551,10.192871,4.577637,1.073915,12.761311
217296,1068.04,0.660522,-0.137085,-0.832764,-8.483887,8.056641,6.286621,1.071717,13.281845
217316,1088.06,0.686768,-0.071045,-0.858032,5.432129,4.333496,7.690430,1.101325,10.364841
217336,1101.23,0.670410,-0.005859,-0.894653,16.967773,0.671387,6.774902,1.117984,18.282653
217356,1115.34,0.684326,0.004883,-0.906616,21.301270,-2.990723,5.493164,1.135905,22.200526
217376,1147.05,0.697754,0.054077,-0.876953,12.145996,-7.629395,1.342773,1.121977,14.406107
217396,1162.82,0.709106,0.072754,-0.838623,4.394531,-8.850098,-1.770020,1.100642,10.038381
217416,1178.94,0.725586,0.078491,-0.802368,-1.831055,-7.263184,-6.408691,1.084634,9.857886
217436,1201.31,0.803711,0.085815,-0.766113,2.502441,-5.859375,-10.070801,1.113663,11.917026
217456,1226.07,0.803955,0.071899,-0.830078,9.582520,-5.126953,-13.366699,1.157818,17.227274
217476,1241.80,0.861328,0.006714,-0.903931,2.807617,-2.380371,-16.235352,1.248608,16.647388
