timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
192073,20.51,0.143799,-0.915283,-0.251831,0.732422,5.737305,0.305176,0.960125,5.791912
192093,36.20,0.136230,-0.945557,-0.275879,1.403809,6.286621,0.061035,0.994357,6.441740
192113,51.99,0.138672,-0.953369,-0.300171,4.394531,6.164551,0.854492,1.009081,7.618645
192135,83.46,0.144531,-0.988037,-0.312988,6.896973,4.516602,2.075195,1.046455,8.501433
192154,99.25,0.149780,-0.978027,-0.315063,2.441406,3.479004,3.051758,1.038382,5.232319
192174,115.37,0.151489,-0.955200,-0.314453,-0.366211,1.770020,3.540039,1.016975,3.974790
192194,147.23,0.155884,-0.943481,-0.299805,-4.943848,0.610352,3.234863,1.002168,5.939571
192214,163.32,0.168457,-0.935059,-0.276367,-8.422852,0.427246,2.197266,0.989490,8.715213
192234,179.30,0.160156,-0.923462,-0.250488,-4.882812,1.281738,1.403809,0.970142,5.239789
192254,195.32,0.158081,-0.921265,-0.245239,-1.892090,2.563477,0.793457,0.966365,3.283442
192274,227.36,0.178833,-0.927124,-0.249146,-2.990723,4.577637,-0.915527,0.976531,5.544129
192294,243.27,0.167725,-0.937012,-0.251343,-4.699707,6.042480,-1.525879,0.984528,7.805583
192314,267.44,0.201172,-0.984863,-0.281372,-3.051758,7.202148,-2.014160,1.043837,8.077191
192334,275.46,0.205566,-1.011230,-0.317871,-2.258301,7.263184,-2.502441,1.079762,8.007245
192354,307.57,0.223267,-1.065186,-0.355835,1.525879,6.774902,-0.671387,1.145027,6.976988
192374,327.02,0.245483,-1.129150,-0.399658,3.173828,3.784180,1.525879,1.222689,5.169285
192394,339.82,0.261597,-1.156006,-0.412354,0.854492,1.098633,5.859375,1.254917,6.022410
192414,358.84,0.278809,-1.156982,-0.418701,-3.967285,-3.662109,13.305664,1.261607,14.359356
192434,387.04,0.318848,-1.141479,-0.398315,-8.239746,-6.713867,17.761230,1.250318,20.698568
192454,403.18,0.355713,-1.148315,-0.350708,-7.263184,-10.009766,21.606445,1.252260,24.895536
192474,419.29,0.427734,-1.189941,-0.344849,-5.798340,-10.253906,24.719238,1.310663,27.382551
192494,435.20,0.470459,-1.209839,-0.358765,-8.422852,-9.704590,29.418945,1.346757,32.102926
192514,467.07,0.512085,-1.294800,-0.403809,0.854492,-11.108398,37.902832,1.449758,39.506346
192534,482.61,0.547119,-1.462769,-0.460938,17.150879,-13.671875,45.043945,1.628341,50.100198
192554,498.36,0.526733,-1.587036,-0.547607,16.296387,-21.423340,61.767578,1.759547,67.377781
192574,514.24,0.489868,-1.587769,-0.662109,9.704590,-32.165527,77.514648,1.788678,84.482666
192594,546.18,0.453247,-1.481934,-0.630859,6.713867,-45.166016,92.102051,1.673184,102.799965
192614,561.93,0.369751,-1.224731,-0.480713,1.281738,-63.293457,108.764648,1.366663,125.846944
192634,577.62,0.377563,-1.030640,-0.365234,-4.089355,-72.998047,113.403320,1.156792,134.928688
192654,593.78,0.415039,-0.933594,-0.302856,-12.512207,-82.580566,111.083984,1.065634,138.981138
192674,625.49,0.297607,-0.914429,-0.224121,-12.329102,-85.754395,109.191895,0.987411,139.386846
192694,641.51,0.254639,-0.894043,-0.148560,-9.765625,-90.820312,112.976074,0.941395,145.283481
192714,657.19,0.277588,-0.722046,-0.017090,-25.817871,-90.698242,114.807129,0.773755,148.571230
192734,672.68,0.218018,-0.569580,0.073364,-25.268555,-88.500977,117.492676,0.614276,149.249628
192754,704.52,0.110107,-0.450439,0.298218,11.596680,-88.867188,115.966797,0.551319,146.561107
192774,720.22,-0.073486,-0.366699,0.508179,21.301270,-88.317871,111.633301,0.630963,143.929789
192794,736.21,-0.325195,-0.224121,0.822021,-1.953125,-79.040527,102.294922,0.911977,129.288324
192814,756.64,-1.202881,1.145142,1.831421,-71.899414,-63.049316,93.688965,2.472322,133.874434
192834,783.43,-1.380249,3.157349,2.465820,-169.677734,-17.822266,68.481445,4.237241,183.841984
192854,799.21,-2.278564,3.999512,2.631470,-10.437012,127.685547,-100.219727,5.302130,162.654615
192874,814.94,-3.634399,3.999512,2.255493,87.158203,250.488281,-291.748047,5.855954,394.281440
192894,846.40,-3.999512,1.963379,-1.598145,43.457031,244.384766,-605.834961,4.733394,654.712477
192914,862.19,-3.999512,1.674438,-1.369263,-101.013184,252.380371,-861.511230,4.546946,903.383150
192934,877.89,-3.999512,-3.614502,-1.140259,-71.655273,229.919434,-895.019531,5.510073,926.853487
192954,893.70,-3.999512,-3.999512,-1.895874,-21.301270,186.462402,-730.957031,5.965444,754.665590
