timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
24498,23.92,0.088745,-1.111084,-0.086548,20.202637,-12.084961,12.695312,1.117978,26.746285
24518,37.62,0.082275,-1.056152,-0.057129,5.432129,-11.962891,12.878418,1.060891,18.397620
24538,63.21,0.064087,-1.012817,-0.027832,-5.737305,-8.483887,12.817383,1.015225,16.406654
24558,78.99,0.032349,-0.934082,-0.032959,-8.666992,-4.272461,11.596680,0.935223,15.094822
24579,94.89,0.040527,-0.901611,-0.036621,-0.122070,0.427246,9.155273,0.903264,9.166050
24598,119.51,0.030884,-0.942017,-0.096924,22.949219,8.117676,6.164551,0.947493,25.111053
24618,142.39,0.038452,-0.993774,-0.170532,30.212402,12.145996,4.272461,1.009033,32.841565
24638,158.11,0.023438,-1.049805,-0.250854,23.498535,14.038086,6.469727,1.079614,28.126613
24659,179.11,0.034180,-1.030762,-0.333618,19.836426,12.084961,9.155273,1.083946,24.966960
24678,189.72,0.041382,-1.007568,-0.378296,20.019531,8.850098,11.291504,1.077040,24.629330
24698,221.38,0.051270,-0.972534,-0.430420,21.850586,2.441406,13.610840,1.064759,25.858529
24718,237.26,0.039795,-0.958252,-0.441162,21.179199,-2.868652,14.038086,1.055677,25.570598
24738,253.28,0.030640,-0.935059,-0.402222,15.808105,-9.582520,12.756348,1.018359,22.459859
24758,269.00,0.021118,-0.921875,-0.362549,8.972168,-12.695312,11.108398,0.990829,19.106734
24778,300.60,0.010864,-0.903687,-0.322876,1.953125,-14.160156,9.582520,0.959696,17.208992
24798,316.35,0.014771,-0.851807,-0.266235,-5.676270,-12.512207,7.873535,0.892566,15.835653
24818,332.07,0.022705,-0.820435,-0.211548,-5.981445,-9.765625,5.981445,0.847574,12.919861
24838,363.93,0.026611,-0.768066,-0.141479,0.671387,-3.723145,3.784180,0.781441,5.350942
24858,379.74,0.043213,-0.735107,-0.105835,4.760742,1.586914,1.220703,0.743943,5.164599
24878,395.49,0.066650,-0.735596,-0.073853,15.197754,12.023926,-2.746582,0.742292,19.572691
24899,411.27,0.062988,-0.861694,-0.082764,18.554688,19.958496,-6.774902,0.867948,28.080550
24918,442.74,0.064209,-0.970337,-0.134155,11.718750,28.015137,-7.751465,0.981669,31.341062
24938,458.43,0.090820,-1.055176,-0.249634,-6.408691,36.926270,-4.882812,1.088100,37.795007
24958,474.22,0.146362,-1.093750,-0.362061,-5.615234,38.879395,-2.990723,1.161378,39.396480
24978,489.99,0.126221,-1.119385,-0.542725,16.357422,36.621094,0.793457,1.250402,40.116073
24998,521.55,0.189331,-1.224365,-0.674683,31.311035,31.066895,5.920410,1.410714,44.503754
25018,537.81,0.216797,-1.310303,-0.807983,33.935547,23.132324,12.023926,1.554584,42.793698
25038,552.97,0.244507,-1.418945,-0.949585,17.089844,5.371094,23.559570,1.724790,29.596702
25059,584.46,0.290283,-1.537842,-1.072266,7.019043,-9.277344,32.226562,1.897097,34.262040
25078,600.25,0.290771,-1.706665,-1.240967,-4.272461,-34.423828,49.621582,2.130083,60.543829
25098,616.04,0.225708,-1.664307,-1.265015,-1.770020,-55.175781,69.030762,2.102647,88.389738
25118,631.98,0.191528,-1.513794,-1.164551,6.958008,-78.735352,96.801758,1.919488,124.972996
25138,663.65,0.109985,-1.143188,-0.907349,3.417969,-107.299805,106.628418,1.463646,151.309452
25158,684.26,0.091309,-0.962891,-0.772095,2.929688,-122.192383,111.450195,1.237589,165.410724
25178,702.75,0.077148,-0.839966,-0.615112,12.695312,-138.061523,109.924316,1.043962,176.933633
25198,710.76,0.061279,-0.901855,-0.517944,26.916504,-148.254395,108.642578,1.041808,185.760796
25219,744.79,0.064697,-1.002197,-0.436279,30.578613,-162.353516,104.003906,1.094954,195.219180
25238,758.38,-0.051514,-1.001099,-0.243286,20.202637,-170.654297,109.252930,1.031523,203.635061
