timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
57737,32.00,0.262085,-0.635376,0.128296,10.620117,-3.845215,0.793457,0.699179,11.322638
57757,47.93,0.275879,-0.808105,0.063477,15.075684,1.586914,-5.615234,0.856255,16.165562
57777,65.42,0.245605,-0.921265,0.023193,16.784668,7.263184,-7.385254,0.953724,19.723612
57797,80.00,0.260742,-0.978394,-0.040283,12.390137,12.390137,-5.981445,1.013343,18.515093
57817,111.54,0.273682,-1.007080,-0.079102,14.221191,13.916016,-3.417969,1.046599,20.188618
57837,127.45,0.278687,-0.976685,-0.145752,26.977539,12.084961,2.380371,1.026071,29.656366
57857,143.20,0.286499,-0.924194,-0.162964,37.475586,8.728027,6.347656,0.981211,38.998599
57877,172.57,0.292969,-0.888794,-0.147339,41.564941,3.295898,7.934570,0.947362,42.443665
57897,189.94,0.322266,-0.790771,-0.103638,33.447266,1.098633,6.530762,0.860183,34.096590
57917,205.67,0.313721,-0.692505,-0.067627,27.954102,1.342773,3.540039,0.763254,28.209337
57937,224.47,0.361572,-0.644531,-0.000977,41.748047,4.882812,-3.295898,0.739024,42.161644
57957,237.52,0.337524,-0.700073,0.010742,51.391602,9.094238,-10.375977,0.777265,53.211491
57977,268.99,0.355591,-0.795898,-0.017212,44.250488,18.737793,-18.737793,0.871892,51.578246
57997,284.70,0.345337,-0.944580,-0.116333,35.400391,25.085449,-21.850586,1.012434,48.578962
58017,300.44,0.332886,-1.021973,-0.220337,32.043457,29.541016,-20.507812,1.097173,48.166639
58037,332.22,0.417114,-1.148560,-0.473267,42.480469,32.226562,-11.901855,1.310402,54.633284
58057,348.10,0.416138,-1.304321,-0.663086,67.626953,29.541016,-2.563477,1.521219,73.842046
58077,365.90,0.522827,-1.535522,-0.966064,76.354980,13.488770,16.662598,1.887977,79.307453
58097,386.61,0.593384,-1.684692,-1.146484,56.030273,-1.770020,28.320312,2.122432,62.805769
58117,411.64,0.631836,-1.809570,-1.330322,35.339355,-30.822754,50.720215,2.333135,69.075700
58137,427.40,0.577026,-1.891846,-1.442993,44.921875,-56.152344,72.448730,2.448320,102.077809
58157,443.16,0.506714,-1.804810,-1.390747,49.621582,-84.594727,94.604492,2.334154,136.266574
58177,465.98,0.379150,-1.380127,-1.031860,45.593262,-118.896484,121.643066,1.764438,176.102683
58197,490.95,0.336182,-1.153076,-0.764038,73.059082,-136.535645,132.690430,1.423502,203.927344
58217,506.68,0.286499,-0.969360,-0.588867,77.575684,-155.639648,133.544922,1.169832,219.262247
58237,522.43,0.230591,-0.722412,-0.389282,69.274902,-162.780762,129.943848,0.852404,219.503968
58257,538.16,0.228760,-0.750854,-0.167725,88.928223,-169.128418,126.220703,0.802649,229.007241
58277,570.18,0.192139,-0.714111,0.040405,91.308594,-180.480957,118.591309,0.740611,234.466487
58297,585.91,0.091309,-0.607422,0.253174,63.171387,-185.241699,113.830566,0.664376,226.412255
58317,601.65,0.067261,-0.505981,0.657349,67.749023,-189.147949,106.872559,0.832255,227.571133
58337,617.38,-0.571045,-0.695312,1.240479,106.262207,-192.077637,99.243164,1.532429,240.903883
58357,648.88,-1.838135,-0.671753,2.935547,106.872559,-201.293945,85.510254,3.528091,243.419391
58377,666.26,-2.739380,1.123169,3.999512,-284.423828,-140.136719,73.242188,4.976123,325.422236
58397,680.83,-2.882446,3.999512,3.999512,-416.931152,68.481445,1.159668,6.348282,422.519395
58417,712.31,-3.999512,3.999512,3.999512,-7.568359,580.383301,-199.218750,6.927358,613.669427
58437,728.04,-2.360840,1.468384,-2.021362,-237.792969,483.154297,-173.461914,3.437386,565.749597
