timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
217127,27.60,0.115356,-1.007812,-0.385986,2.319336,0.244141,1.159668,1.085347,2.604564
217147,43.58,0.122314,-1.000000,-0.382324,3.784180,-0.793457,2.197266,1.077559,4.447198
217167,70.99,0.124146,-0.981689,-0.366211,2.624512,-2.380371,2.807617,1.055100,4.520724
217187,75.71,0.118774,-0.955078,-0.348267,0.976562,-2.990723,3.295898,1.023509,4.556429
217207,108.11,0.114258,-0.927979,-0.332031,2.502441,-3.356934,2.990723,0.992191,5.145448
217227,122.87,0.107300,-0.927490,-0.314331,1.953125,-3.051758,1.586914,0.985168,3.955530
217247,138.59,0.113159,-0.936035,-0.316772,-0.549316,-2.502441,0.671387,0.994641,2.648532
217267,154.11,0.111694,-0.948486,-0.320557,-2.014160,-1.770020,-0.366211,1.007402,2.706274
217287,185.82,0.100098,-0.957153,-0.325195,-0.732422,-1.647949,-0.061035,1.015832,1.804412
217307,201.72,0.101562,-0.966431,-0.320923,-0.305176,-1.159668,1.342773,1.023374,1.800278
217327,217.38,0.105957,-0.960205,-0.315552,0.305176,-0.610352,2.807617,1.016265,2.889356
217347,248.85,0.103027,-0.953125,-0.313599,2.807617,-0.366211,3.845215,1.008665,4.775197
217367,264.84,0.106689,-0.930298,-0.296875,2.075195,-0.122070,5.371094,0.982330,5.759339
217387,280.80,0.108887,-0.903687,-0.282959,-0.183105,0.732422,5.493164,0.953190,5.544801
217407,308.69,0.109863,-0.880127,-0.277466,0.854492,1.770020,4.760742,0.929344,5.150514
217427,328.56,0.109619,-0.879395,-0.287964,1.831055,2.807617,3.967285,0.931812,5.193730
217447,344.32,0.116333,-0.877441,-0.286499,2.502441,3.540039,1.770020,0.930332,4.682634
217467,360.39,0.132202,-0.886597,-0.294312,3.417969,5.004883,-0.366211,0.943478,6.071694
217487,376.29,0.129517,-0.897949,-0.307129,2.990723,5.554199,-2.075195,0.957818,6.640782
217507,408.08,0.130371,-0.941772,-0.300903,-1.892090,5.493164,-3.295898,0.997234,6.679656
217527,428.16,0.124023,-0.949219,-0.287476,-5.676270,5.432129,-3.845215,0.999520,8.747213
217547,439.92,0.119873,-0.935791,-0.248657,-7.385254,7.141113,-3.479004,0.975656,10.846241
217567,468.71,0.114990,-0.865601,-0.153442,-5.859375,10.009766,-4.089355,0.886584,12.298395
217587,488.01,0.131104,-0.810181,-0.112427,-5.187988,15.686035,-6.225586,0.828384,17.655731
217607,503.99,0.167969,-0.854248,-0.190063,-2.563477,27.465820,-13.793945,0.891110,30.841784
217627,519.89,0.161011,-0.969727,-0.315063,2.624512,34.790039,-18.493652,1.032259,39.487340
217647,539.63,0.148560,-1.172607,-0.520264,9.765625,36.682129,-14.343262,1.291415,40.579246
217667,567.48,0.199707,-1.492188,-0.905151,16.479492,30.761719,-4.455566,1.756646,35.181090
217687,583.57,0.195923,-1.672485,-1.193970,30.639648,17.333984,9.887695,2.064257,36.565306
217707,607.48,0.196899,-1.798462,-1.492310,49.804688,-18.981934,41.259766,2.345255,67.403182
217727,627.62,0.203125,-1.713379,-1.527710,36.865234,-50.170898,60.119629,2.304523,86.547873
217747,646.79,0.127930,-1.459961,-1.426025,2.746582,-95.336914,79.284668,2.044847,124.027132
