timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
142655,29.40,0.937744,-0.000244,-0.271851,-2.014160,32.348633,5.371094,0.976354,32.853303
142675,45.17,0.821045,-0.009888,-0.356323,-16.540527,46.508789,2.258301,0.895086,49.414132
142695,66.59,0.815552,-0.010742,-0.589478,-21.545410,49.133301,-1.892090,1.006342,53.683014
142715,90.28,0.781860,-0.013428,-0.713867,-12.023926,40.039062,-2.685547,1.058816,41.891687
142735,108.18,0.807617,-0.054199,-0.752686,-1.037598,19.836426,-1.892090,1.105314,19.953456
142755,123.94,0.827515,-0.095825,-0.707886,0.793457,7.446289,-0.427246,1.093190,7.500622
142775,139.69,0.835449,-0.098389,-0.621460,-3.112793,-1.281738,0.671387,1.045882,3.432651
142795,171.08,0.848022,-0.075439,-0.502563,-6.103516,-4.943848,2.075195,0.988637,8.124098
142815,186.83,0.849731,-0.035156,-0.465332,-4.577637,-4.028320,2.624512,0.969440,6.638538
142835,202.56,0.853760,-0.025024,-0.434814,-2.807617,1.464844,3.723145,0.958434,4.887769
142855,218.29,0.849854,0.004761,-0.414185,2.563477,5.981445,4.089355,0.945422,7.685826
142875,249.84,0.836304,0.001221,-0.433350,9.460449,9.277344,3.540039,0.941911,13.714995
142895,266.75,0.849121,-0.034668,-0.461182,12.145996,12.573242,2.563477,0.966901,17.668703
142915,281.35,0.844849,-0.021484,-0.467773,5.981445,13.977051,1.159668,0.965941,15.247310
142935,297.07,0.842407,-0.005981,-0.489746,-0.427246,14.648438,-1.403809,0.974442,14.721751
142955,328.52,0.856323,-0.019531,-0.505493,0.061035,14.831543,-2.807617,0.994582,15.095069
142975,344.29,0.854370,-0.036987,-0.522461,0.000000,15.136719,-4.943848,1.002139,15.923627
142995,367.11,0.857300,-0.065308,-0.544922,-2.990723,14.526367,-5.737305,1.017923,15.902089
143015,391.47,0.857178,-0.067871,-0.560913,-3.662109,13.183594,-5.554199,1.026637,14.767103
143035,407.30,0.848022,-0.088501,-0.566650,1.159668,10.986328,-4.211426,1.023752,11.822874
143055,423.03,0.848877,-0.096802,-0.569580,0.366211,8.911133,-3.051758,1.026832,9.426326
143075,438.81,0.843262,-0.100098,-0.562744,-2.746582,6.896973,-2.319336,1.018720,7.777613
143095,470.30,0.829834,-0.099731,-0.537231,-2.258301,5.310059,-2.075195,0.993574,6.132135
143115,486.03,0.824951,-0.092773,-0.514648,-0.732422,4.211426,-1.831055,0.976737,4.650302
143135,501.76,0.825073,-0.069946,-0.497192,-0.183105,3.356934,-1.159668,0.965836,3.556313
