timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
115945,15.71,0.881714,-0.030518,-0.585571,-16.296387,30.273438,-19.042969,1.058888,39.302518
115965,47.41,0.871460,-0.064087,-0.606934,-32.287598,28.015137,-19.287109,1.063916,46.897009
115985,63.23,0.915771,-0.138794,-0.666626,-28.076172,22.827148,-19.470215,1.141180,41.090624
116005,79.04,1.042847,-0.297119,-0.728027,-0.122070,24.230957,-24.047852,1.306075,34.138737
116025,94.85,0.921875,-0.088013,-0.781860,0.671387,24.902344,-23.925781,1.211984,34.540129
116045,126.38,1.204224,-0.205811,-0.996338,6.347656,21.606445,-18.737793,1.576452,29.295667
116065,142.56,1.217773,-0.288818,-1.256104,70.434570,15.869141,-18.859863,1.773185,74.622736
116085,158.33,1.159424,-0.583008,-1.807739,140.319824,-6.652832,-13.305664,2.225328,141.106180
116105,174.14,1.155762,-0.665527,-2.050293,79.406738,-37.048340,-1.159668,2.445897,87.631926
116125,205.65,1.168335,-0.558472,-1.995117,33.935547,-94.787598,18.798828,2.378527,102.419266
116145,221.40,1.016968,-0.388062,-1.522461,97.900391,-135.620117,26.062012,1.871551,169.282401
116165,237.18,0.975708,-0.306641,-1.141724,143.859863,-167.724609,25.390625,1.532830,222.422770
116185,253.01,0.842529,-0.249878,-0.455444,143.981934,-186.401367,13.122559,0.989810,235.899276
116205,284.48,0.891235,-0.099365,-0.133789,136.291504,-184.936523,-0.061035,0.906683,229.732226
116225,300.26,0.908813,-0.098633,0.166260,94.360352,-173.950195,-14.160156,0.929146,198.401251
116245,316.03,0.821533,0.086548,0.675049,34.790039,-168.579102,-17.211914,1.066817,172.989914
116265,347.38,0.964844,-0.008789,0.761230,6.835938,-153.564453,-13.854980,1.229013,154.339664
116285,363.25,1.160400,0.103516,0.565552,35.827637,-108.764648,-2.502441,1.295026,114.540956
116305,379.06,1.261353,-0.176270,0.252319,55.725098,-59.326172,10.437012,1.298363,82.059810
116325,397.92,1.449829,-0.153442,-0.532104,59.204102,20.751953,23.498535,1.551994,66.992166
116345,426.21,0.855347,-0.366333,-1.188721,60.424805,68.786621,24.658203,1.509594,94.819741
116365,442.16,0.104736,-0.153198,-1.162720,-89.965820,28.381348,17.089844,1.177436,95.871854
116385,457.89,0.759033,0.248779,-2.807861,-88.684082,-48.095703,3.173828,2.919265,100.936298
116405,473.65,0.597534,0.055542,-2.794678,-10.375977,-146.728516,5.187988,2.858383,147.186390
116425,505.14,0.004517,-0.040039,-1.935913,35.522461,-274.108887,8.972168,1.936332,276.546609
116445,520.87,-0.367920,0.061646,-1.068970,21.911621,-323.242188,13.305664,1.132193,324.257107
116465,546.71,-0.533325,0.097412,-0.390869,50.659180,-354.064941,14.709473,0.668359,357.973049
116485,568.03,-0.610962,0.090332,0.169312,69.580078,-354.064941,8.911133,0.640391,360.947057
116505,583.84,-0.697754,0.059448,0.368042,51.574707,-345.825195,-0.305176,0.791107,349.649981
116525,599.65,-0.702393,0.130493,0.599487,-17.822266,-327.941895,-9.033203,0.932614,328.550024
116545,615.45,-0.873901,0.187012,0.681274,-19.714355,-317.993164,-12.695312,1.123749,318.856518
116565,646.86,-0.866699,0.131226,0.806274,-6.835938,-304.199219,-18.371582,1.190994,304.830133
116585,662.63,-1.016235,0.124512,0.905884,-26.428223,-296.569824,-18.615723,1.367064,298.326426
116605,678.37,-0.991577,0.128418,0.947266,-37.841797,-287.841797,-14.404297,1.377327,290.675739
116625,694.16,-0.959595,0.197754,1.075928,-7.019043,-270.690918,-10.253906,1.455180,270.975982
116645,725.80,-1.069092,0.177856,1.145630,5.310059,-260.925293,-5.432129,1.577041,261.035847
116665,741.49,-1.234009,0.251709,1.172363,23.925781,-244.628906,-2.624512,1.720631,245.810156
116685,757.21,-1.471558,0.214233,1.210571,54.870605,-232.604980,-8.911133,1.917514,239.155323
116705,772.97,-1.869995,0.136719,1.242432,99.731445,-215.515137,-35.522461,2.249269,240.114516
116725,804.46,-3.802856,-0.035400,1.387695,109.924316,-203.979492,-62.316895,4.048292,239.946627
116745,820.18,-3.999512,-0.310791,2.856201,98.449707,-189.025879,-97.839355,4.924487,234.511550
116765,835.90,-3.999512,-0.239746,3.999512,79.284668,-137.878418,-138.732910,5.661242,211.052925
116785,867.73,-3.999512,-1.460205,3.999512,30.273438,189.147949,-130.554199,5.841608,231.814207
116805,883.49,-3.999512,-1.662720,3.999512,-264.343262,1130.126953,-168.518066,5.895492,1172.801189
116825,899.24,-3.999512,-0.517822,-1.735840,56.457520,1713.378906,-204.101562,4.390601,1726.415992
116845,915.00,-3.999512,-2.068237,-3.999512,403.259277,1975.463867,21.240234,6.022441,2016.315125
116865,946.49,-3.999512,2.061890,-3.999512,331.604004,1234.375000,201.782227,6.020264,1293.970217
116885,962.28,0.271606,1.490356,-3.999512,-506.530762,818.420410,-5.615234,4.276801,962.505538
116905,978.02,1.062500,0.677490,-3.999512,-380.004883,-138.916016,-128.784180,4.193327,424.601855
116925,993.74,-0.782104,-0.497070,-3.967773,-373.107910,-549.621582,-129.028320,4.074554,676.713901
116945,1025.26,-0.396240,0.409302,3.622437,-330.505371,-429.504395,-19.042969,3.666958,542.282638
