timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
30887,31.76,1.227173,-0.116821,-1.881714,125.915527,-93.872070,-0.976562,2.249544,157.059350
30907,47.71,1.135376,-0.051758,-1.623535,92.651367,-129.821777,5.065918,1.981823,159.573285
30927,73.88,1.104004,-0.031616,-1.289307,84.289551,-155.578613,7.995605,1.697685,177.125275
30947,95.23,1.002197,-0.025635,-0.819702,112.365723,-179.931641,3.356934,1.294978,212.162013
30967,111.00,0.946533,-0.105957,-0.717529,102.844238,-189.819336,-2.014160,1.192477,215.898991
30987,126.77,0.771973,-0.104614,-0.479248,75.500488,-196.594238,-10.314941,0.914639,210.845954
31007,144.08,0.693481,-0.077148,-0.369141,60.607910,-202.758789,-13.061523,0.789388,212.026057
31027,174.28,0.609497,-0.136719,-0.168701,68.969727,-207.458496,-16.357422,0.647023,219.233702
31047,190.04,0.518188,-0.231445,0.099976,78.613281,-208.984375,-18.737793,0.576265,224.066110
31067,205.76,0.474487,-0.267700,0.197144,77.697754,-207.641602,-21.484375,0.579368,222.741002
31087,221.51,0.471558,-0.273438,0.357056,56.884766,-198.059082,-21.362305,0.651631,207.170521
31107,253.02,0.305664,-0.271118,0.375366,43.518066,-193.786621,-19.226074,0.554829,199.541270
31127,274.41,0.310059,-0.372925,0.253784,40.954590,-181.762695,-15.991211,0.547372,187.004478
31147,284.47,0.283936,-0.307251,0.396851,51.086426,-177.429199,-14.343262,0.576639,185.193609
31167,300.20,0.204590,-0.272339,0.448975,52.856445,-179.931641,-9.582520,0.563563,187.779189
31187,331.71,0.133423,-0.315552,0.424072,38.024902,-189.331055,-2.136230,0.545171,193.123548
31207,347.50,0.018433,-0.265991,0.475708,22.521973,-192.871094,1.342773,0.545334,194.186254
31227,374.41,-0.094727,-0.143677,0.654907,7.812500,-198.913574,8.178711,0.677141,199.234878
31247,394.69,-0.230225,-0.160889,0.721436,24.475098,-203.613281,11.657715,0.774182,205.410080
31267,410.43,-0.228516,-0.233276,0.750366,54.565430,-187.988281,5.615234,0.818344,195.827758
31287,426.16,-0.235229,-0.183594,0.843506,66.894531,-194.335938,-3.784180,0.894730,205.561803
31307,441.93,-0.311157,-0.095703,0.970459,50.781250,-185.546875,-13.000488,1.023606,192.809208
31327,474.65,-0.494507,0.003418,1.206909,41.564941,-172.973633,-27.832031,1.304292,180.061501
31347,489.21,-0.648804,0.060303,1.407104,68.664551,-164.489746,-41.137695,1.550653,182.931701
31367,504.94,-0.938232,0.166870,1.462402,128.417969,-148.925781,-67.687988,1.745493,207.970495
31387,520.70,-1.581055,-0.001709,1.818481,154.113770,-128.784180,-94.482422,2.409691,221.953479
31407,552.28,-2.828857,-0.155762,2.993286,167.297363,-91.491699,-126.892090,4.121463,229.043099
31427,574.71,-3.999512,-1.685791,3.999512,125.854492,42.846680,-190.856934,5.902040,232.597421
31447,583.79,-3.999512,-1.738525,3.999512,-84.655762,288.940430,-220.947266,5.917319,373.457982
31467,615.26,-3.999512,-0.015137,3.999512,-67.687988,830.993652,-202.758789,5.656184,858.046176
31487,630.99,-3.999512,-1.771729,3.347900,-60.180664,1224.060059,-197.448730,5.508498,1241.342314
31507,646.72,-3.999512,-3.999512,-3.990479,-291.381836,1508.056641,-357.727051,6.922146,1577.056387
31527,675.10,-3.999512,-3.999512,-3.999512,117.614746,1234.069824,-498.474121,6.927358,1336.127991
31547,693.87,-2.471924,-3.999512,-3.999512,610.839844,491.516113,-7.202148,6.172730,784.069688
31567,709.74,1.377075,0.539185,-3.999512,60.546875,-6.408691,232.299805,4.264171,240.146194
31587,725.52,0.926392,2.926514,-3.864014,-57.434082,-151.794434,64.208984,4.934905,174.536579
31607,741.27,0.125732,2.271973,0.290649,-135.192871,-215.576172,-137.817383,2.293937,289.385261
31627,775.29,0.478394,-0.047363,3.102783,-261.352539,-120.727539,-134.460449,3.139804,317.741878
31647,788.85,0.700195,-1.230347,1.977905,-197.082520,11.901855,-103.454590,2.432311,222.903625
31667,804.58,0.731934,-2.236450,-0.190063,28.076172,94.238281,-50.964355,2.360839,110.754190
31687,820.37,0.629150,-2.054688,-0.553955,92.651367,90.881348,16.540527,2.219107,130.833040
31707,851.91,0.716675,-1.196655,-1.009155,73.303223,68.908691,74.462891,1.721627,125.165859
31727,875.31,0.934692,0.002808,-1.142212,26.428223,57.128906,41.870117,1.475908,75.599402
31747,883.37,0.915527,-0.349487,-1.107056,0.549316,32.348633,-12.084961,1.478480,34.536677
31767,914.83,0.777588,-1.418579,-0.570312,-26.184082,-7.019043,-55.664062,1.715303,61.914142
31787,930.58,0.732666,-1.350342,-0.160645,-79.101562,-15.075684,-24.353027,1.544678,84.127305
31807,946.33,0.669312,-1.078857,-0.144531,-8.728027,5.187988,30.151367,1.277811,31.815069
31827,975.67,0.689209,-0.923096,-0.157959,30.639648,11.413574,34.240723,1.162784,47.344322
31847,993.45,0.733032,-1.011108,-0.487549,27.404785,-0.915527,22.460938,1.340664,35.445086
31867,1009.21,0.765015,-1.107666,-0.488770,5.737305,-7.568359,24.475098,1.432155,26.253136
31887,1024.94,0.740967,-0.967773,-0.438110,7.141113,-4.943848,38.208008,1.295206,39.182764
31907,1040.78,0.672974,-0.875488,-0.642944,37.597656,-11.901855,57.983398,1.277791,70.123551
31927,1072.25,0.692505,-0.837036,-0.764648,20.935059,-28.503418,61.706543,1.328488,71.122563
31947,1087.96,0.719360,-0.584717,-0.662964,-4.760742,-54.077148,61.279297,1.139690,81.866690
31967,1103.67,0.687500,-0.424561,-0.399658,17.333984,-61.767578,59.814453,0.901462,87.712425
31987,1135.16,0.614380,-0.409912,-0.231934,30.578613,-68.359375,59.020996,0.774134,95.349534
32007,1150.91,0.678223,-0.318848,-0.138794,34.362793,-72.265625,58.227539,0.762177,98.962460
32027,1166.63,0.706543,-0.303467,-0.042847,39.916992,-71.105957,55.053711,0.770150,98.388691
32047,1182.33,0.653687,-0.303589,0.055176,40.039062,-65.979004,46.325684,0.722853,90.013468
32067,1213.85,0.680420,-0.321533,0.065063,28.259277,-60.241699,40.283203,0.755373,77.784224
32087,1229.60,0.761719,-0.360596,0.067383,13.671875,-53.527832,34.179688,0.845450,64.964606
32107,1245.34,0.736694,-0.321777,0.115723,12.756348,-44.494629,30.273438,0.812189,55.308023
32127,1261.09,0.699951,-0.372925,0.101562,22.888184,-40.466309,31.921387,0.799575,56.394734
32147,1294.70,0.623169,-0.334473,0.100342,32.348633,-33.874512,34.545898,0.714339,58.200822
32167,1308.69,0.673584,-0.379272,0.096191,31.494141,-29.296875,35.827637,0.778984,55.980419
32187,1324.42,0.664673,-0.374023,0.069458,30.029297,-19.775391,32.409668,0.765838,48.406728
32207,1353.34,0.548828,-0.350830,0.113892,11.657715,-12.573242,27.832031,0.661260,32.689611
