timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
136155,15.78,0.484375,-0.344604,0.040161,96.374512,-19.409180,0.671387,0.595806,98.311818
136175,47.37,0.499878,-0.395996,-0.007446,11.596680,9.704590,1.892090,0.637767,15.239490
136195,68.77,0.589722,-0.301758,-0.104736,-17.211914,27.709961,1.647949,0.670671,32.662022
136215,78.84,0.508545,-0.332031,-0.487915,1.831055,44.982910,-2.075195,0.779053,45.067964
136235,94.71,0.432129,-0.253784,-0.687866,20.690918,31.616211,1.892090,0.851059,37.832247
136255,126.57,0.616699,-0.468628,-1.160156,52.795410,-27.038574,17.150879,1.394953,61.746194
136275,142.34,0.583618,-0.442261,-1.175049,65.917969,-70.922852,28.198242,1.384538,100.848254
136295,168.70,0.510132,-0.344238,-1.005371,68.481445,-114.196777,37.109375,1.178773,138.230670
136315,173.77,0.325562,-0.173096,-0.417603,41.564941,-156.677246,45.227051,0.557086,168.288116
136335,205.72,0.282837,-0.025635,-0.263916,24.658203,-167.419434,47.180176,0.387693,175.679432
136355,221.61,0.351318,0.188232,0.172852,39.489746,-158.996582,44.738770,0.434435,169.826119
136375,237.34,0.416748,0.287109,0.654907,39.184570,-138.061523,40.344238,0.827656,149.077404
136395,268.79,0.687500,0.032471,0.700928,-7.263184,-99.975586,38.513184,0.982349,107.383131
136415,284.64,0.863037,0.201538,0.985474,-37.475586,-32.775879,30.029297,1.325371,58.141521
136435,300.39,0.800415,0.205811,0.873291,-29.357910,19.409180,17.883301,1.202356,39.476773
136455,316.14,0.746582,0.253174,0.535156,13.183594,99.243164,-2.197266,0.952824,100.139107
136475,347.62,0.866699,0.068848,0.002075,17.333984,138.732910,-14.160156,0.869432,140.526857
136495,363.43,0.758423,0.014038,-0.559692,-10.681152,160.217285,-24.047852,0.942687,162.363680
136515,379.13,0.498901,-0.092896,-1.310059,18.676758,123.046875,-20.141602,1.404915,126.075528
136535,394.94,0.833374,-0.331909,-1.828003,72.692871,70.861816,-6.225586,2.036239,101.707465
136555,426.39,0.827759,-0.290771,-1.674683,30.029297,-24.841309,16.540527,1.890580,42.337198
136575,442.16,0.726929,-0.043335,-1.268555,1.892090,-78.979492,25.512695,1.462715,83.019503
136595,457.91,0.646362,0.107300,-0.700562,1.953125,-121.337891,30.578613,0.959210,125.146914
136615,473.61,0.727051,0.265503,0.122681,20.812988,-120.849609,27.099609,0.783674,125.587409
136635,505.08,0.864380,0.246704,0.561646,18.188477,-101.318359,20.141602,1.059935,104.890013
136655,520.89,0.976807,0.409424,0.902710,-11.901855,-40.466309,5.981445,1.391641,42.602277
136675,536.65,0.969727,0.421143,0.957275,-1.708984,10.498047,-4.577637,1.426221,11.579481
136695,568.13,1.065186,0.249756,0.760742,29.602051,93.322754,-23.437500,1.332564,100.671417
136715,584.25,0.931396,0.099854,0.228882,17.333984,140.563965,-31.066895,0.964291,144.996025
136735,600.02,0.916504,-0.019287,-0.348877,-13.732910,169.372559,-34.851074,0.980850,173.465425
136755,615.78,0.516357,-0.110229,-1.132568,-53.527832,156.188965,-33.081055,1.249595,168.388176
136775,647.44,0.741699,-0.355225,-1.983154,-6.042480,105.773926,-21.240234,2.146905,108.054535
136795,663.18,0.890259,-0.442505,-2.097290,19.836426,2.197266,4.272461,2.320990,20.409941
136815,686.00,0.810669,-0.327148,-1.705688,-2.319336,-59.509277,17.211914,1.916659,61.991801
136835,694.60,0.659912,-0.163452,-1.191895,-19.958496,-120.361328,23.620605,1.372156,124.270366
136855,726.11,0.616455,0.066895,-0.283325,-13.366699,-133.178711,21.850586,0.681737,135.619636
136875,741.95,0.688354,0.093262,0.203491,0.305176,-128.540039,15.808105,0.723836,129.508807
136895,757.70,0.851685,0.196289,0.593628,-22.216797,-89.965820,3.234863,1.056546,92.724858
136915,773.40,0.604004,0.267212,0.777588,-33.508301,-51.330566,-2.502441,1.020228,61.350595
