timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
156503,16.10,-0.159302,-0.328369,-0.723999,-20.751953,0.610352,-45.532227,0.810788,50.041980
156523,47.75,-0.162231,-0.326050,-0.625854,-19.165039,7.751465,-47.607422,0.724100,51.902317
156543,63.50,-0.205688,-0.336304,-0.563843,-26.062012,17.272949,-50.720215,0.687987,59.582912
156563,89.99,-0.264160,-0.356812,-0.529297,-45.532227,35.156250,-59.082031,0.690833,82.461094
156583,109.80,-0.278076,-0.388672,-0.589966,-58.654785,51.208496,-65.917969,0.759244,102.018981
156603,130.47,-0.235718,-0.368530,-0.647217,-56.579590,81.176758,-77.575684,0.781196,125.733459
156623,150.26,-0.457397,-0.570801,-0.839966,-50.109863,101.074219,-83.007812,1.113808,140.061747
156643,160.11,-0.505859,-0.663330,-1.094360,-89.050293,107.910156,-78.491211,1.376054,160.422650
156663,190.64,-0.422363,-0.984863,-1.408936,-133.972168,97.656250,-65.551758,1.770154,178.275960
156683,205.53,-0.302856,-1.161987,-1.734619,-105.590820,72.265625,-48.278809,2.109701,136.757396
156703,229.68,-0.306030,-1.225098,-1.933472,-43.334961,12.939453,-0.305176,2.309292,45.226557
156723,250.09,-0.352661,-1.244385,-1.884399,30.151367,-34.057617,36.376953,2.285569,58.243531
156743,270.40,-0.446899,-1.185425,-1.766357,96.191406,-96.557617,74.218750,2.173700,155.192084
156763,289.42,-0.622437,-0.940430,-1.357056,83.190918,-129.699707,84.899902,1.764493,175.928213
156783,307.19,-0.688477,-0.698364,-1.054688,60.607910,-147.216797,85.815430,1.440166,180.860145
156803,320.13,-0.660889,-0.427368,-0.728760,44.494629,-152.587891,75.988770,1.072617,176.173578
156823,349.82,-0.598145,-0.301147,-0.599731,40.771484,-145.385742,65.917969,0.898969,164.755900
156843,370.08,-0.520630,-0.273804,-0.494751,45.166016,-123.657227,48.217773,0.768637,140.199973
156863,388.76,-0.447510,-0.254395,-0.369385,45.227051,-105.041504,35.644531,0.633582,119.790385
156883,395.21,-0.421875,-0.281250,-0.312988,39.916992,-84.777832,23.742676,0.595854,96.666239
156903,426.89,-0.325073,-0.212402,-0.276489,29.785156,-50.109863,6.042480,0.476690,58.606019
156923,450.51,-0.231689,-0.322754,-0.259155,20.019531,-24.353027,-2.929688,0.474354,31.661248
156943,458.56,-0.203613,-0.328735,-0.295166,1.342773,13.061523,-14.770508,0.486465,19.762954
156963,490.11,-0.261230,-0.324585,-0.309814,-2.441406,35.888672,-21.484375,0.519213,41.899112
156983,506.06,-0.287476,-0.303833,-0.344360,-1.647949,55.419922,-27.465820,0.541794,61.874508
157003,525.33,-0.321411,-0.319824,-0.407104,1.220703,78.125000,-33.325195,0.609366,84.944537
157023,537.30,-0.445435,-0.419189,-0.503418,-12.817383,86.853027,-34.057617,0.792188,94.168227
157043,570.22,-0.530029,-0.415405,-0.603394,-58.593750,86.608887,-32.104492,0.904199,109.384758
157063,585.12,-0.541748,-0.411621,-0.691040,-56.152344,77.514648,-29.052734,0.969773,100.028335
157083,601.15,-0.479370,-0.437500,-0.786499,15.380859,56.640625,-22.399902,1.019697,62.821070
157103,616.93,-0.461304,-0.525635,-0.911743,31.494141,43.151855,-15.136719,1.149073,55.525524
157123,649.10,-0.516235,-0.539795,-0.934814,31.372070,30.273438,-7.934570,1.196560,44.313037
157143,664.93,-0.560181,-0.509521,-0.887085,26.672363,14.282227,-3.601074,1.166334,30.469078
157163,690.67,-0.571655,-0.484497,-0.829346,24.963379,7.995605,-5.615234,1.117739,26.807291
157183,704.81,-0.572510,-0.451416,-0.766235,16.418457,6.774902,-13.061523,1.057667,22.046960
157203,728.65,-0.500732,-0.427979,-0.699463,6.713867,10.498047,-20.446777,0.960805,23.944847
157223,750.34,-0.422852,-0.429443,-0.679810,-3.845215,17.395020,-29.907227,0.908497,34.811127
157243,770.17,-0.369263,-0.414307,-0.679565,-25.085449,29.479980,-43.701172,0.877391,58.379289
157263,788.34,-0.320190,-0.410889,-0.700928,-36.254883,36.743164,-50.231934,0.873299,72.025855
157283,807.74,-0.294312,-0.430176,-0.773926,-42.114258,44.738770,-53.405762,0.933076,81.408498
157303,823.85,-0.298706,-0.466431,-0.828735,-41.870117,47.363281,-51.147461,0.996787,81.316972
157323,843.63,-0.313965,-0.500854,-0.895752,-37.292480,48.034668,-43.212891,1.073220,74.601691
157343,860.00,-0.319214,-0.556396,-1.041870,-22.521973,48.400879,-37.109375,1.223506,65.015306
157363,887.36,-0.353516,-0.597168,-1.151733,-10.192871,47.241211,-30.883789,1.344646,57.353597
157383,903.11,-0.372437,-0.739868,-1.360107,10.986328,42.907715,-21.789551,1.592484,49.361482
157403,919.14,-0.398926,-0.865479,-1.544800,12.145996,36.682129,-16.479492,1.815104,42.008064
157423,937.92,-0.355225,-1.009521,-1.709473,-18.249512,21.362305,-7.202148,2.016833,29.004546
157443,969.01,-0.352051,-1.121582,-1.896362,-48.034668,6.042480,2.807617,2.231160,48.494573
157463,986.09,-0.354126,-1.142456,-2.000977,-57.434082,-11.962891,17.456055,2.331205,61.208646
157483,999.07,-0.317261,-1.310547,-2.240112,-53.161621,-45.166016,42.053223,2.614630,81.453057
157503,1030.35,-0.406494,-1.313232,-2.039551,-27.648926,-67.443848,59.509277,2.459590,94.098298
157523,1049.26,-0.460449,-1.314331,-2.272827,10.742188,-111.511230,88.684082,2.665562,142.881124
157543,1061.77,-0.640625,-1.250366,-2.149170,24.475098,-135.864258,104.919434,2.567635,173.396120
157563,1077.73,-0.700806,-1.207153,-2.095215,51.574707,-159.057617,114.807129,2.517593,202.829862
157583,1109.19,-0.787476,-1.145874,-1.895752,83.312988,-185.546875,120.239258,2.350962,236.275636
157603,1130.62,-0.835938,-1.048706,-1.745605,75.866699,-199.890137,121.093750,2.201298,245.714304
157623,1141.08,-0.832153,-0.824219,-1.461304,59.753418,-212.951660,122.680664,1.872758,252.921778
157643,1156.82,-0.869995,-0.722290,-1.305420,74.523926,-219.482422,122.070312,1.727054,261.968529
157663,1188.40,-0.837158,-0.588257,-1.149536,85.388184,-225.830078,115.844727,1.538933,267.787914
157683,1204.34,-0.829102,-0.438965,-0.857300,82.336426,-229.675293,108.825684,1.270851,267.157363
157703,1220.08,-0.757324,-0.271606,-0.681274,75.744629,-229.309082,98.876953,1.054251,260.953168
157723,1250.42,-0.625854,-0.092773,-0.372925,76.293945,-222.412109,80.383301,0.734421,248.494240
157743,1267.97,-0.496094,-0.015503,-0.255493,87.463379,-214.660645,67.016602,0.558235,241.288748
157763,1283.77,-0.602051,0.032227,-0.239746,99.609375,-192.565918,47.912598,0.648831,222.034406
157783,1299.48,-0.069946,0.169189,0.035034,98.937988,-174.926758,37.658691,0.186400,204.465824
157803,1315.29,0.000244,-0.067627,-0.085938,111.755371,-156.494141,28.808594,0.109356,194.446944
157823,1347.08,0.286621,-0.061768,0.099976,86.059570,-122.070312,19.226074,0.309777,150.589019
157843,1362.97,0.476807,-0.037598,-0.014893,22.338867,-94.604492,14.526367,0.478518,98.285555
157863,1378.89,0.358154,0.041382,0.012695,-35.095215,-48.645020,13.366699,0.360760,61.454704
157883,1410.38,0.545776,0.022705,-0.177979,-5.004883,-18.127441,10.437012,0.574512,21.507771
157903,1426.16,0.618896,-0.038574,-0.383301,37.719727,10.803223,7.507324,0.729000,39.948058
157923,1441.93,-0.078491,-0.174316,-0.525757,6.103516,27.038574,15.136719,0.559435,31.582553
157943,1457.74,0.012695,-0.287598,-0.813721,-58.959961,-5.737305,27.038574,0.863142,65.117418
157963,1489.24,0.437378,-0.182861,-1.265137,50.842285,-73.181152,34.179688,1.351040,95.439353
157983,1505.00,0.460938,-0.134399,-1.104736,42.358398,-110.229492,41.748047,1.204562,125.250446
158003,1520.76,0.370605,0.025269,-0.834229,53.100586,-152.221680,44.982910,0.913194,167.375548
158023,1539.07,0.350952,0.195312,-0.442383,85.021973,-167.053223,41.992188,0.597509,192.090757
158043,1568.38,0.377075,0.219482,-0.153687,102.416992,-169.006348,35.278320,0.462577,200.740992
158063,1584.14,0.479980,0.274536,0.195679,90.576172,-158.203125,20.568848,0.586551,183.453943
158083,1599.86,0.577759,0.306396,0.447388,70.007324,-140.808105,10.742188,0.792363,157.617710
158103,1615.61,0.642212,0.325684,0.639893,53.955078,-104.370117,-0.244141,0.963311,117.491836
158123,1647.12,0.674561,0.270142,0.846802,47.546387,-72.021484,-5.981445,1.115832,86.507403
158143,1662.86,0.630737,0.214111,0.957397,36.132812,-36.010742,-12.268066,1.166312,52.467696
158163,1678.63,0.676392,0.239380,0.990234,2.380371,20.385742,-21.179199,1.222854,29.492425
158183,1710.34,0.664917,0.287964,0.910767,-0.915527,60.119629,-28.320312,1.163844,66.462381
158203,1726.06,0.649536,0.019287,0.314941,39.611816,114.135742,-37.475586,0.722120,126.493016
158223,1741.78,0.912720,-0.222900,-0.287964,4.577637,142.700195,-41.931152,0.982683,148.803636
158243,1757.56,0.564453,-0.161987,-0.733276,-119.812012,127.624512,-42.724609,0.939437,180.189696
158263,1789.13,0.772217,-0.105225,-1.449341,-112.487793,71.777344,-38.940430,1.645594,139.003049
158283,1804.88,0.879150,-0.274292,-1.620972,-2.746582,9.643555,-24.169922,1.864320,26.167288
158303,1820.58,0.768311,-0.359375,-1.183594,21.423340,-73.608398,-0.915527,1.456141,76.668077
158323,1840.04,0.614502,-0.130127,-0.570312,15.441895,-113.891602,7.324219,0.848411,115.166806
158343,1867.96,0.655151,0.074463,0.038086,34.790039,-134.033203,12.084961,0.660468,139.001053
158363,1885.58,0.780762,0.200439,0.742554,53.833008,-117.126465,9.338379,1.095970,129.243208
158383,1899.62,0.875854,0.219849,1.032593,53.588867,-78.491211,4.394531,1.371752,95.141730
