timestamp_ms,pc_elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,gyro_mag_dps
113583,7.78,0.012085,0.071289,0.657959,17.089844,-204.284668,26.550293,0.661920,206.710441
113604,39.25,0.077271,0.032593,0.613892,-20.019531,-193.176270,31.860352,0.619593,196.806846
113624,54.95,0.045288,0.112549,0.620850,-65.124512,-173.339844,40.466309,0.632592,189.540037
113644,71.00,-0.133301,0.258911,0.738403,-51.086426,-167.480469,45.654297,0.793753,180.952605
113664,102.81,-0.122803,0.226196,0.737061,-14.282227,-164.978027,48.034668,0.780707,172.421173
113684,118.57,-0.138672,0.160889,0.777222,5.737305,-162.658691,40.832520,0.805722,167.803639
113704,134.30,-0.210449,0.239258,0.768433,0.305176,-162.353516,33.630371,0.831879,165.800359
113724,150.03,-0.136108,0.284424,0.889282,-10.375977,-155.151367,27.893066,0.943528,157.979843
113744,181.62,-0.283569,0.286743,0.977905,-19.226074,-153.076172,27.221680,1.057796,156.661981
113764,201.45,-0.377930,0.281616,1.035156,-31.005859,-150.390625,23.681641,1.137404,155.368991
113784,213.01,-0.401733,0.311890,1.098511,-21.972656,-145.812988,17.395020,1.210533,148.481689
113804,228.77,-0.551636,0.469971,1.254395,-15.686035,-140.502930,12.145996,1.448682,141.896618
113824,260.68,-0.698486,0.428223,1.470825,16.052246,-133.056641,7.263184,1.683622,134.218099
113844,280.30,-0.824707,0.306030,1.604980,42.358398,-127.502441,-2.990723,1.830235,134.387689
113864,301.56,-1.097168,0.263794,1.763672,55.664062,-109.375000,-24.108887,2.093777,125.070448
113884,308.50,-2.062012,0.202881,2.258301,36.987305,-86.669922,-34.606934,3.064796,100.386134
113904,340.08,-3.714111,0.202515,3.179199,14.404297,-58.715820,-44.799805,4.893153,75.246620
113924,359.02,-3.999512,0.354736,3.999512,-44.250488,52.673340,-64.147949,5.667277,94.061394
113944,371.59,-3.999512,0.832764,3.999512,-70.007324,273.681641,-66.345215,5.717139,290.179864
113964,404.01,-3.999512,0.178711,3.999512,-214.172363,950.134277,-95.397949,5.658986,978.634618
113984,419.21,-3.999512,-0.410034,-0.648438,-43.945312,1412.475586,-207.397461,4.072431,1428.296950
114004,434.95,-3.999512,-3.999512,-3.999512,-74.829102,1333.068848,-263.549805,6.927358,1360.929993
114024,450.70,-3.614746,-3.055420,-3.999512,799.377441,627.868652,-302.368164,6.196618,1060.495094
114044,482.16,-1.203613,-1.419067,-3.999512,-453.613281,753.356934,-137.084961,4.411183,890.002227
114064,501.99,1.029053,-1.676758,-3.999512,14.709473,-83.129883,-7.934570,4.457192,84.793298
114084,513.58,0.303955,-0.991943,-2.480225,-76.416016,-379.394531,-4.943848,2.688467,387.045294
114104,529.35,1.065308,-0.659790,2.236206,-171.691895,-210.205078,-9.033203,2.563361,271.561927
114124,560.88,1.567871,0.451172,3.782837,-102.294922,-15.563965,6.835938,4.119664,103.697725
114144,576.64,1.224609,-0.045654,1.220093,47.058105,126.098633,-1.525879,1.729271,134.601853
114164,602.09,0.978516,-0.511841,-2.223633,-5.249023,146.484375,-14.831543,2.482744,147.326844
114184,623.91,1.249756,-0.481445,-2.346436,-25.390625,77.575684,1.281738,2.701747,81.635246
114204,639.74,1.463867,-0.200439,-2.199829,10.498047,-0.183105,22.094727,2.649968,24.462613
114224,655.54,1.299438,0.112183,-1.332275,4.577637,-15.930176,15.258789,1.864426,22.529001
114245,671.32,1.071167,0.330322,-0.899536,-29.724121,-23.315430,4.333496,1.437246,38.025147
114264,702.26,1.050415,0.188599,-0.581177,-53.771973,-25.329590,-3.295898,1.215199,59.530464
114284,718.04,0.893677,0.198364,-0.327515,-19.165039,-15.197754,-7.690430,0.972251,25.640069
114304,733.80,0.856934,-0.059326,-0.558350,-0.122070,-4.272461,-7.995605,1.024504,9.066341
114324,749.57,0.771729,-0.210327,-0.796875,5.920410,-4.028320,-5.981445,1.129076,9.330397
114344,781.05,0.753052,-0.398071,-0.963867,7.934570,-15.136719,4.028320,1.286308,17.558617
